,code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
335,300713,英可瑞,4.2692,3.7819,171.2345,-430.814,79.9987,20.0013
336,002923,润都股份,6.3904,5.0433,152.1799,6799.0694,79.9553,20.0447
337,600356,恒丰纸业,2.5905,1.7731,58.0987,674.6359,79.9495,20.0505
338,002826,易明医药,3.3302,3.1098,55.8618,14623.2509,79.8408,20.1592
339,300557,理工光科,4.4896,3.7783,113.8754,3253.8074,79.8343,20.1657
340,603517,绝味食品,2.2846,1.617,127.9875,-35465.0754,79.7808,20.2192
341,002507,涪陵榨菜,3.727,2.9825,75.5356,-31684.3992,79.7783,20.2217
342,300537,广信材料,2.217,1.8373,35.6182,1737.7144,79.7295,20.2705
343,600933,爱柯迪,5.1873,4.4476,163.4685,11326.7102,79.7268,20.2732
344,002282,博深工具,2.0305,1.407,61.0472,3110.0778,79.6309,20.3691
345,600585,海螺水泥,2.6764,2.3697,138.4322,-26118.7139,79.5866,20.4134
346,002838,道恩股份,3.3389,2.5337,30.5571,4777.4298,79.5705,20.4295
347,300396,迪瑞医疗,2.391,1.7529,117.428,4314.1273,79.5598,20.4402
348,000548,湖南投资,2.2498,1.4643,119.6219,--,79.5395,20.4605
349,002191,劲嘉股份,2.0422,1.6198,78.878,-2496.0381,79.3936,20.6064
350,002331,皖通科技,3.0299,2.295,102.6852,-2862.0393,79.3934,20.6066
351,601952,苏垦农发,4.6354,2.9812,52.0266,856559.3007,79.3884,20.6116
352,002223,鱼跃医疗,3.5437,3.0488,116.9032,-3512.4057,79.3881,20.6119
353,300648,星云股份,3.6257,2.893,64.0782,-6688.0177,79.3456,20.6544
354,002127,南极电商,3.0249,3.0176,135.0618,-11497.8137,79.3224,20.6776
355,603339,四方科技,3.5759,2.1981,178.4842,-590.2442,79.2749,20.7251
356,002706,良信电器,3.2063,2.7243,45.2924,-25319.9308,79.2312,20.7688
357,603367,辰欣药业,3.557,2.8425,65.2378,-10120.1407,79.2258,20.7742
358,603099,长白山,1.0498,0.9426,52.5309,-6597.4099,79.1578,20.8422
359,603416,信捷电气,4.1052,3.2403,28.5849,12739.8583,79.1349,20.8651
360,603416,信捷电气,4.1052,3.2403,28.5849,12739.8583,79.1349,20.8651
361,002650,加加食品,1.4301,0.8065,35.0283,1795.6617,79.1231,20.8769
362,002795,永和智控,3.8855,2.918,54.2022,-940.8329,79.1037,20.8963
363,000786,北新建材,1.9927,1.4701,31.048,6760.2918,79.1012,20.8988
364,002317,众生药业,3.6833,3.2743,147.0031,116861.7478,79.0852,20.9148
365,300327,中颖电子,4.7244,3.9402,59.1979,13846.8233,78.9393,21.0607
366,300633,开立医疗,4.5258,3.6853,29.0003,-22617.1161,78.9271,21.0729
367,002859,洁美科技,3.085,2.4789,69.984,-2193.2977,78.9172,21.0828
368,600495,晋西车轴,2.9935,2.1728,30.1507,9078.7113,78.8829,21.1171
369,603586,金麒麟,3.8943,3.3185,204.5833,-716.071,78.8439,21.1561
370,600516,方大炭素,4.1895,3.4086,75.0955,-14904.2468,78.8416,21.1584
371,002818,富森美,1.2391,1.2391,59.6442,-34729.1886,78.816,21.184
372,002776,柏堡龙,3.1498,2.9052,195.1164,2184.0385,78.8145,21.1855
373,002435,长江润发,2.4126,2.0282,90.79,2551.9374,78.7741,21.2259
374,000935,四川双马,1.6008,1.5048,60.2978,1699.3783,78.7136,21.2864
375,600844,丹化科技,0.7128,0.4043,18.6256,-353.8905,78.6607,21.3393
376,002391,长青股份,2.1314,1.113,27.2213,2279.5068,78.6029,21.3971
377,002020,京新药业,3.0158,2.647,32.4367,-45064.1486,78.5842,21.4158
378,000989,九芝堂,2.8192,2.3284,34.722,-17678.4437,78.5464,21.4536
379,002678,珠江钢琴,3.2844,2.1833,89.2435,5607.7776,78.4623,21.5377
380,603657,春光科技,3.3487,2.9442,99.4673,-4508.4307,78.3772,21.6228
381,603305,旭升股份,2.152,1.6905,60.796,-3470.6232,78.3687,21.6313
382,603079,圣达生物,2.84,2.1648,136.466,3955.7778,78.3591,21.6409
383,300177,中海达,3.4203,2.9253,79.7629,2147.413,78.3262,21.6738
384,000929,兰州黄河,3.5663,2.8902,203.8977,344.7098,78.3186,21.6814
385,300612,宣亚国际,4.2862,4.1325,272.3539,19500.0032,78.3129,21.6871
386,600273,嘉化能源,2.2593,1.9872,68.9807,13565.8514,78.2953,21.7047
387,002526,山东矿机,2.8249,2.1451,37.9639,4017.453,78.2831,21.7169
388,300466,赛摩电气,2.1568,1.6758,13.8924,675.926,78.1537,21.8463
389,002473,*ST圣莱,2.6223,2.2684,76.9625,1559.7619,78.1451,21.8549
390,002439,启明星辰,2.5112,2.2827,54.428,-69.3503,78.1317,21.8683
391,603767,中马传动,2.7298,2.2711,81.7387,13995.1132,78.1304,21.8696
392,000519,中兵红箭,3.4658,2.5768,148.848,-9631.231,78.0427,21.9573
393,603059,倍加洁,3.1554,2.6702,37.7356,-928332.0495,78.0178,21.9822
394,002014,永新股份,3.2592,2.5027,115.8077,-14921.05,77.989,22.011
395,002899,英派斯,3.4265,2.856,157.2565,908.1835,77.9294,22.0706
396,002887,绿茵生态,4.3963,3.721,29.1947,-82719.1139,77.8113,22.1887
397,002576,通达动力,3.436,2.4344,90.7127,-1856.7725,77.7924,22.2076
398,002348,高乐股份,3.0706,2.4432,31.2277,548.2724,77.7695,22.2305
399,603288,海天味业,3.3072,3.1167,151.662,-3817.05,77.7544,22.2456
400,603898,好莱客,2.7328,2.6276,158.159,-10227.6086,77.7441,22.2559
401,300583,赛托生物,3.2296,2.2637,22.5572,1100.3999,77.728,22.272
402,603444,吉比特,3.6912,3.6905,87.1985,-6894.1915,77.7216,22.2784
403,002857,三晖电气,4.0696,3.4724,102.6322,-76.4529,77.6935,22.3065
404,300563,神宇股份,2.469,1.8621,32.8704,4225.0646,77.6313,22.3687
405,002550,千红制药,4.8407,4.3884,189.5563,-246.196,77.6161,22.3839
406,603136,天目湖,1.7125,1.6539,24.0303,1786.4214,77.6111,22.3889
407,300349,金卡智能,3.043,2.5895,49.4823,-14280.7408,77.5628,22.4372
408,600746,江苏索普,2.8204,2.6271,64.7139,-371.7664,77.533,22.467
409,300055,万邦达,2.233,1.589,52.5573,-487.9752,77.5327,22.4673
410,002106,莱宝高科,3.6072,3.1263,163.549,-142.1843,77.508,22.492
411,600099,林海股份,3.1429,2.2821,107.3361,64.0325,77.4965,22.5035
412,300395,菲利华,2.5871,2.1798,79.3098,-2540.7005,77.4513,22.5487
413,002377,国创高新,1.5865,1.4025,63.4817,1305.8401,77.4323,22.5677
414,600321,*ST正源,1.2983,0.7212,19.0257,158.6367,77.426,22.574
415,600270,外运发展,2.7145,2.7095,209.4023,-1401.0663,77.3471,22.6529
416,002756,永兴特钢,2.8641,2.4199,60.9528,3991.4478,77.316,22.684
417,002900,哈三联,3.4082,3.0845,80.5287,-8283.1864,77.2992,22.7008
418,300661,圣邦股份,4.9764,4.3477,101.0788,-3267.0943,77.2847,22.7153
419,300452,山河药辅,2.9575,2.6696,96.1102,-16184.4213,77.2608,22.7392
420,603183,建研院,3.384,3.092,84.3128,-27240.1186,77.257,22.743
421,002195,二三四五,3.717,3.6998,152.8097,-1919.1816,77.2125,22.7875
422,000738,航发控制,3.3671,2.6923,108.0967,11605.1334,77.19,22.81
423,000990,诚志股份,2.0133,1.8479,76.6481,617.5142,77.1322,22.8678
424,603963,大理药业,3.1309,2.5161,38.7025,315.4161,77.12,22.88
425,603637,镇海股份,4.1045,3.3789,30.865,-2499.7716,77.1032,22.8968
426,002372,伟星新材,2.5964,1.9417,78.9742,-3995.978,77.0791,22.9209
427,002001,新和成,3.3455,2.741,72.5962,4711.3902,77.053,22.947
428,000766,通化金马,2.2805,1.7213,43.2297,1036.5338,77.0345,22.9655
429,002907,华森制药,2.9622,2.7452,115.48,-30182.4504,77.0168,22.9832
430,300554,三超新材,2.9884,2.2722,41.3361,-4525.9645,77.0061,22.9939
431,002824,和胜股份,2.6177,1.7512,25.3186,1118.9128,76.9796,23.0204
432,300034,钢研高纳,3.765,2.5177,32.0,-5591.918,76.9435,23.0565
433,002173,创新医疗,2.3939,1.6121,48.67,1830.8412,76.9236,23.0764
434,300272,开能健康,1.514,1.0241,28.2905,7040.2601,76.9167,23.0833
435,000795,英洛华,3.3814,2.5965,92.5504,-262.2504,76.9153,23.0847
436,600770,综艺股份,1.6608,1.5844,96.3247,670.5642,76.8809,23.1191
437,603707,健友股份,3.7173,1.2207,32.2804,4067.6798,76.8363,23.1637
438,603818,曲美家居,2.8486,2.4449,191.6025,-11181.8277,76.8348,23.1652
439,300009,安科生物,1.5408,1.3159,28.6136,13694.2516,76.8263,23.1737
440,600513,联环药业,3.4893,3.0468,166.5815,-1244.5346,76.7512,23.2488
441,002086,东方海洋,3.5305,2.0278,126.5354,517.8097,76.7325,23.2675
442,600257,大湖股份,2.5868,1.0974,34.9376,588.4817,76.7161,23.2839
443,002563,森马服饰,3.1513,2.1711,52.7556,-1337.0531,76.6739,23.3261
444,300338,开元股份,1.3477,1.15,42.8805,512.6775,76.6716,23.3284
445,600703,三安光电,5.7213,4.467,210.7668,11763.0668,76.6519,23.3481
446,000676,智度股份,2.4594,2.4594,63.5862,11636.5496,76.6031,23.3969
447,002869,金溢科技,3.7597,3.4692,220.643,366.4356,76.5877,23.4123
448,600529,山东药玻,2.9119,2.4048,88.9551,-3084.6527,76.5374,23.4626
449,000547,航天发展,2.4874,2.0651,87.0594,2561.7852,76.5321,23.4679
450,002315,焦点科技,2.7507,2.7434,76.2682,-12415.2314,76.3855,23.6145
451,002353,杰瑞股份,3.2296,2.4719,52.613,1639.8428,76.3716,23.6284
452,002465,海格通信,3.2167,2.3451,72.7552,2823.2016,76.3257,23.6743
453,601158,重庆水务,2.7458,2.5387,121.8257,4700.6717,76.2879,23.7121
454,002529,海源机械,2.5342,1.558,63.3803,378.6813,76.2279,23.7721
455,600062,华润双鹤,2.3491,1.9181,75.5412,-10011.9283,76.2158,23.7842
456,600826,兰生股份,3.2201,2.956,27.9317,574.2097,76.1815,23.8185
457,603022,新通联,2.788,2.1919,81.4414,1587.7234,76.1439,23.8561
458,603997,继峰股份,2.9665,2.2791,82.9009,-7271.857,76.1186,23.8814
459,600365,通葡股份,2.9355,1.6243,24.9163,563.4909,76.1177,23.8823
460,300472,新元科技,1.9672,1.4644,14.1142,703.4787,75.9848,24.0152
461,603920,世运电路,2.9717,2.6934,111.4499,-631.3361,75.949,24.051
462,300451,创业软件,1.5296,1.4028,35.0154,2271.5096,75.9239,24.0761
463,603722,阿科力,2.0317,1.715,106.7295,-795.7934,75.8313,24.1687
464,603015,弘讯科技,3.2708,2.5738,92.9274,-4500.9322,75.7934,24.2066
465,000902,新洋丰,2.4359,1.6418,69.2641,-6168.3033,75.7766,24.2234
466,002224,三力士,11.2158,9.4554,591.4072,-573.7209,75.7764,24.2236
467,603556,海兴电力,3.7731,3.4674,140.0904,-996.9354,75.7694,24.2306
468,600378,天科股份,3.0528,2.7744,121.7286,-25074.2246,75.7207,24.2793
469,300033,同花顺,3.5962,3.5962,284.8629,-827.7271,75.6468,24.3532
470,002287,奇正藏药,3.2027,3.1001,115.7547,4002.5737,75.6365,24.3635
471,002485,希努尔,1.6014,1.4124,51.6307,-12.5334,75.5718,24.4282
472,000636,风华高科,2.0195,1.6237,50.5734,52883.4728,75.5702,24.4298
473,300365,恒华科技,3.6286,3.3061,138.9608,-860.2247,75.5545,24.4455
474,300065,海兰信,3.3684,2.9672,178.882,-901.1498,75.5186,24.4814
475,002107,沃华医药,2.703,2.2901,141.7206,1981.32,75.487,24.513
476,603711,香飘飘,2.3584,2.1702,136.685,-64126.731,75.4043,24.5957
477,603380,易德龙,3.2237,2.6844,45.2396,47959.3409,75.3507,24.6493
478,002613,北玻股份,3.0162,2.3436,91.5831,-4373.9858,75.3,24.7
479,603156,养元饮品,3.5244,3.2802,113.8255,-8482.771,75.2221,24.7779
480,002152,广电运通,2.8021,2.0792,88.9913,-2128.7205,75.186,24.814
481,300330,华虹计通,3.2346,2.7808,17.6596,-5001.1209,75.1803,24.8197
482,300092,科新机电,2.8391,1.8975,11.8332,1566.8527,75.1119,24.8881
483,002012,凯恩股份,2.6132,1.9013,38.4457,475.1731,75.0875,24.9125
484,300220,金运激光,2.3442,1.1986,76.6218,12534.8624,75.0402,24.9598
485,002088,鲁阳节能,2.5154,2.0228,67.2262,-7674.8171,75.0097,24.9903
486,002128,露天煤业,1.9259,1.8222,52.5843,3571.1478,74.9964,25.0036
487,300064,豫金刚石,2.9814,2.7793,73.834,602.9829,74.8986,25.1014
488,300707,威唐工业,2.94,2.4039,123.6582,6075.1322,74.8862,25.1138
489,002566,益盛药业,3.3335,0.5793,5.5131,631.7856,74.8604,25.1396
490,000088,盐田港,2.5435,2.5424,187.0826,15673.1494,74.8115,25.1885
491,300547,川环科技,3.8453,2.8379,74.5697,-9939.5174,74.7992,25.2008
492,300179,四方达,2.838,2.3768,134.1114,-913.445,74.7545,25.2455
493,002549,凯美特气,1.6486,1.5604,69.0298,2510.0492,74.7,25.3
494,002327,富安娜,2.441,1.6653,45.8057,-17981.8592,74.6814,25.3186
495,300019,硅宝科技,2.1917,1.559,43.658,4669.1593,74.6095,25.3905
496,002631,德尔未来,2.5818,1.887,86.6826,8552.9048,74.6086,25.3914
497,000985,大庆华科,2.2836,1.8023,178.075,421.6448,74.5978,25.4022
498,300114,中航电测,2.7304,2.2027,77.0406,-1783.0114,74.5917,25.4083
499,300017,网宿科技,2.7526,2.7387,99.5673,-1165.7703,74.5913,25.4087
500,002633,申科股份,2.6746,2.2253,107.3358,-6467.7477,74.5537,25.4463
501,600980,北矿科技,3.0402,2.1045,68.1588,-1916.2378,74.5448,25.4552
502,603669,灵康药业,3.6446,3.4299,108.0755,-10419.4268,74.5076,25.4924
503,300036,超图软件,2.4587,2.4314,64.1518,3090.9523,74.4786,25.5214
504,000859,国风塑业,2.7611,2.1751,35.0975,1541.7835,74.4634,25.5366
505,000726,鲁泰A,1.5181,0.6491,28.9337,1585.4595,74.4426,25.5574
506,000822,山东海化,2.5907,2.1746,22.044,17177.7305,74.4388,25.5612
507,603897,长城科技,3.6554,2.9518,24.2916,1048.6141,74.3749,25.6251
508,002875,安奈儿,3.263,2.0003,124.0211,-953.8082,74.3461,25.6539
509,603131,上海沪工,2.795,2.0676,134.9597,-7001.2609,74.3344,25.6656
510,002626,金达威,3.2497,2.5293,164.2638,-5147.8353,74.3064,25.6936
511,000637,茂化实华,2.8799,1.9495,72.8084,10984.1701,74.3036,25.6964
512,600519,贵州茅台,3.2262,2.5648,250.5186,-537703.5254,74.2829,25.7171
513,300454,深信服,3.4331,3.3026,260.9665,-392.9755,74.26,25.74
514,603338,浙江鼎力,3.3396,2.9404,157.9788,-2589.511,74.1162,25.8838
515,300510,金冠股份,2.0253,1.8746,90.6371,1567.8878,74.1079,25.8921
516,300380,安硕信息,3.1229,2.0608,62.0463,-274.9501,74.0354,25.9646
517,300584,海辰药业,1.6333,1.3678,73.1731,5187.4343,74.0051,25.9949
518,603868,飞科电器,2.8429,2.3245,61.8478,-5511.6241,73.9854,26.0146
519,002360,同德化工,2.2433,2.0689,161.0896,14635.3554,73.9742,26.0258
520,002677,浙江美大,2.0881,1.8681,172.0957,-9855.1352,73.839,26.161
521,603808,歌力思,2.5008,1.8089,124.9039,-13866.6566,73.816,26.184
522,002519,银河电子,2.2937,1.8592,18.8068,582.205,73.7308,26.2692
523,002895,川恒股份,1.6925,1.0949,39.6611,-2568.1359,73.7278,26.2722
524,002761,多喜爱,2.8173,1.4952,77.8255,2040.0011,73.7215,26.2785
525,002303,美盈森,2.4961,1.9504,78.4707,338936.6017,73.6494,26.3506
526,002878,元隆雅图,3.5791,3.4165,87.0901,27654.2736,73.6265,26.3735
527,300479,神思电子,2.293,1.6152,28.0882,758.5809,73.5837,26.4163
528,002117,东港股份,2.2239,2.0134,66.9413,-48576.287,73.5678,26.4322
529,002825,纳尔股份,2.4853,2.0492,78.5864,-1068.133,73.4154,26.5846
530,002262,恩华药业,2.9165,2.4751,101.5009,-4166.269,73.3832,26.6168
531,600602,云赛智联,2.5637,2.157,91.8189,-910.8969,73.3512,26.6488
532,002238,天威视讯,1.7943,1.7669,80.0815,-443.7625,73.3065,26.6935
533,002930,宏川智慧,3.9557,3.9363,136.2153,594.4561,73.2924,26.7076
534,000892,欢瑞世纪,3.9894,2.7208,57.1888,2455.2197,73.2845,26.7155
535,600367,红星发展,2.2801,1.6827,46.4399,-59116.7938,73.2593,26.7407
